ProductionID,ShiftID,MachineID,ProductID,StartTime,EndTime,TotalUnits,GoodUnits,IdealCycleTimeSeconds,Notes,DurationMinutes
PRD-01208,SFT-00862,M303,CSB-300,22:39:40,05:28:50,1,1,50,,409.17
PRD-01209,SFT-00863,M304,CSB-302,22:00:00,22:22:24,1,1,42,,22.4
PRD-01210,SFT-00863,M304,CSB-318,22:22:24,05:28:49,1,1,43,,426.42
PRD-01211,SFT-00864,M305,CSB-314,22:00:00,05:29:23,1,1,59,,449.38
PRD-01212,SFT-00865,M101,BPA-104,06:00:00,12:16:12,338,323,57,,376.2
PRD-01213,SFT-00865,M101,BPA-116,12:16:12,13:19:08,380,374,64,,62.93
PRD-01214,SFT-00866,M102,BPA-102,06:00:00,11:32:31,285,271,71,,332.52
PRD-01215,SFT-00866,M102,BPA-115,11:32:31,13:19:18,447,433,43,,106.78
PRD-01216,SFT-00867,M103,BPA-114,06:00:00,13:19:58,297,293,67,,439.97
PRD-01217,SFT-00868,M104,BPA-109,06:00:00,11:16:12,338,331,68,,316.2
PRD-01218,SFT-00868,M104,BPA-110,11:16:12,13:19:11,486,479,47,,122.98
PRD-01219,SFT-00869,M105,BPA-105,06:00:00,10:11:27,408,369,47,,251.45
PRD-01220,SFT-00869,M105,BPA-119,10:11:27,13:19:51,314,286,72,,188.4
PRD-01221,SFT-00870,M106,BPA-114,06:00:00,13:19:58,282,265,67,,439.97
PRD-01222,SFT-00871,M107,BPA-113,06:00:00,08:27:24,330,319,67,,147.4
PRD-01223,SFT-00871,M107,BPA-103,08:27:24,13:19:42,309,284,74,,292.3
PRD-01224,SFT-00872,M201,EMB-208,06:00:00,06:50:24,277,266,63,,50.4
PRD-01225,SFT-00872,M201,EMB-203,06:50:24,13:18:32,305,283,71,,388.13
PRD-01226,SFT-00873,M202,EMB-201,06:00:00,13:19:19,439,396,43,,439.32
PRD-01227,SFT-00874,M203,EMB-203,06:00:00,06:16:34,271,266,71,,16.57
PRD-01228,SFT-00874,M203,EMB-215,06:16:34,13:17:50,304,277,71,,421.27
PRD-01229,SFT-00875,M204,EMB-200,06:00:00,11:11:43,347,319,59,,311.72
PRD-01230,SFT-00875,M204,EMB-218,11:11:43,13:19:22,285,267,69,,127.65
PRD-01231,SFT-00876,M205,EMB-218,06:00:00,13:19:18,308,277,69,,439.3
PRD-01232,SFT-00877,M206,EMB-217,06:00:00,13:19:58,302,288,67,,439.97
PRD-01233,SFT-00878,M301,CSB-318,06:00:00,13:19:19,550,520,43,,439.32
PRD-01234,SFT-00879,M302,CSB-311,06:00:00,13:19:01,334,314,71,,439.02
PRD-01235,SFT-00880,M303,CSB-306,06:00:00,12:18:44,422,383,52,,378.73
PRD-01236,SFT-00880,M303,CSB-306,12:18:44,13:19:24,436,416,52,,60.67
PRD-01237,SFT-00881,M304,CSB-316,06:00:00,13:19:57,363,332,63,,439.95
PRD-01238,SFT-00882,M305,CSB-316,06:00:00,11:40:12,397,361,63,,340.2
PRD-01239,SFT-00882,M305,CSB-309,11:40:12,13:18:32,448,413,50,,98.33
PRD-01240,SFT-00883,M101,BPA-118,14:00:00,14:24:51,290,283,71,,24.85
PRD-01241,SFT-00883,M101,BPA-115,14:24:51,21:14:04,508,472,43,,409.22
PRD-01242,SFT-00884,M102,BPA-112,14:00:00,17:00:54,374,357,54,,180.9
PRD-01243,SFT-00884,M102,BPA-110,17:00:54,21:13:55,403,371,47,,253.02
PRD-01244,SFT-00885,M103,BPA-103,14:00:00,21:14:08,280,269,74,,434.13
PRD-01245,SFT-00886,M104,BPA-105,14:00:00,16:24:55,401,363,47,,144.92
PRD-01246,SFT-00886,M104,BPA-115,16:24:55,21:14:27,537,515,43,,289.53
PRD-01247,SFT-00889,M107,BPA-118,14:00:00,21:14:17,276,266,71,,434.28
PRD-01248,SFT-00890,M201,EMB-200,14:00:00,21:14:38,357,335,59,,434.63
PRD-01249,SFT-00891,M202,EMB-202,14:00:00,21:14:21,407,369,51,,434.35
PRD-01250,SFT-00892,M203,EMB-212,14:00:00,14:55:39,316,311,63,,55.65
PRD-01251,SFT-00892,M203,EMB-219,14:55:39,21:13:03,276,264,74,,377.4
PRD-01252,SFT-00893,M204,EMB-201,14:00:00,21:14:18,457,445,43,,434.3
PRD-01253,SFT-00895,M206,EMB-208,14:00:00,19:06:36,361,343,63,,306.6
PRD-01254,SFT-00895,M206,EMB-200,19:06:36,21:14:26,335,316,59,,127.83
PRD-01255,SFT-00896,M301,CSB-317,14:00:00,21:14:00,316,286,70,,434.0
PRD-01256,SFT-00897,M302,CSB-301,14:00:00,21:14:00,350,340,62,,434.0
PRD-01257,SFT-00898,M303,CSB-308,14:00:00,21:14:18,475,453,43,,434.3
PRD-01258,SFT-00899,M304,CSB-311,14:00:00,16:19:38,309,294,71,,139.63
PRD-01259,SFT-00899,M304,CSB-302,16:19:38,21:13:38,573,523,42,,294.0
PRD-01260,SFT-00900,M305,CSB-306,14:00:00,17:34:56,459,440,52,,214.93
PRD-01261,SFT-00900,M305,CSB-313,17:34:56,21:14:16,603,564,40,,219.33
PRD-01262,SFT-00901,M101,BPA-111,22:00:00,02:46:39,1,1,49,,286.65
PRD-01263,SFT-00901,M101,BPA-109,02:46:39,05:28:43,1,1,68,,162.07
PRD-01264,SFT-00902,M102,BPA-119,22:00:00,23:13:12,1,1,72,,73.2
PRD-01265,SFT-00902,M102,BPA-103,23:13:12,05:29:22,1,1,74,,376.17
PRD-01266,SFT-00903,M103,BPA-110,22:00:00,05:29:38,1,1,47,,449.63
PRD-01267,SFT-00904,M104,BPA-110,22:00:00,05:29:38,1,1,47,,449.63
PRD-01268,SFT-00905,M105,BPA-108,22:00:00,05:30:00,1,1,60,,450.0
PRD-01269,SFT-00906,M106,BPA-103,22:00:00,02:53:32,1,1,74,,293.53
PRD-01270,SFT-00906,M106,BPA-103,02:53:32,05:28:56,1,1,74,,155.4
PRD-01271,SFT-00907,M107,BPA-105,22:00:00,05:29:38,1,1,47,,449.63
PRD-01272,SFT-00908,M201,EMB-208,22:00:00,00:59:33,1,1,63,,179.55
PRD-01273,SFT-00908,M201,EMB-208,00:59:33,05:28:21,1,1,63,,268.8
PRD-01274,SFT-00909,M202,EMB-200,22:00:00,22:52:07,1,1,59,,52.12
PRD-01275,SFT-00909,M202,EMB-206,22:52:07,05:28:47,1,1,40,,396.67
PRD-01276,SFT-00910,M203,EMB-206,22:00:00,03:48:00,1,1,40,,348.0
PRD-01277,SFT-00910,M203,EMB-209,03:48:00,05:29:35,1,1,53,,101.58
PRD-01278,SFT-00911,M204,EMB-209,22:00:00,05:29:37,1,1,53,,449.62
PRD-01279,SFT-00912,M205,EMB-200,22:00:00,05:29:23,1,1,59,,449.38
PRD-01280,SFT-00913,M206,EMB-202,22:00:00,05:29:39,1,1,51,,449.65
PRD-01281,SFT-00914,M301,CSB-311,22:00:00,04:04:28,1,1,71,,364.47
PRD-01282,SFT-00914,M301,CSB-309,04:04:28,05:28:38,1,1,50,,84.17
PRD-01283,SFT-00915,M302,CSB-303,22:00:00,05:29:48,1,1,52,,449.8
PRD-01284,SFT-00916,M303,CSB-312,22:00:00,05:29:54,1,1,66,,449.9
PRD-01285,SFT-00917,M304,CSB-308,22:00:00,05:29:21,1,1,43,,449.35
PRD-01286,SFT-00918,M305,CSB-301,22:00:00,05:12:58,1,1,62,,432.97
PRD-01287,SFT-00918,M305,CSB-304,05:12:58,05:29:10,1,1,54,,16.2
PRD-01288,SFT-00919,M101,BPA-119,06:00:00,11:49:12,276,263,72,,349.2
PRD-01289,SFT-00919,M101,BPA-103,11:49:12,13:18:00,294,269,74,,88.8
PRD-01290,SFT-00920,M102,BPA-109,06:00:00,11:21:52,317,288,68,,321.87
PRD-01291,SFT-00920,M102,BPA-107,11:21:52,13:19:10,454,422,51,,117.3
PRD-01292,SFT-00923,M105,BPA-116,06:00:00,10:30:56,375,364,64,,270.93
PRD-01293,SFT-00923,M105,BPA-107,10:30:56,13:18:23,419,387,51,,167.45
PRD-01294,SFT-00924,M106,BPA-108,06:00:00,13:20:00,372,350,60,,440.0
PRD-01295,SFT-00925,M107,BPA-118,06:00:00,13:19:01,279,273,71,,439.02
PRD-01296,SFT-00926,M201,EMB-217,06:00:00,11:40:35,336,328,67,,340.58
PRD-01297,SFT-00926,M201,EMB-211,11:40:35,13:18:50,449,409,45,,98.25
PRD-01298,SFT-00927,M202,EMB-219,06:00:00,13:19:04,288,281,74,,439.07
PRD-01299,SFT-00928,M203,EMB-210,06:00:00,13:19:04,291,265,74,,439.07
PRD-01300,SFT-00929,M204,EMB-207,06:00:00,11:40:00,413,375,51,,340.0
PRD-01301,SFT-00929,M204,EMB-213,11:40:00,13:19:34,333,303,58,,99.57
PRD-01302,SFT-00930,M205,EMB-215,06:00:00,13:19:01,267,242,71,,439.02
PRD-01303,SFT-00931,M206,EMB-219,06:00:00,10:06:40,289,264,74,,246.67
PRD-01304,SFT-00931,M206,EMB-216,10:06:40,13:18:52,347,331,62,,192.2
PRD-01305,SFT-00932,M301,CSB-308,06:00:00,09:13:30,466,436,43,,193.5
PRD-01306,SFT-00932,M301,CSB-308,09:13:30,13:19:19,473,439,43,,245.82
PRD-01307,SFT-00933,M302,CSB-309,06:00:00,13:19:10,465,429,50,,439.17
PRD-01308,SFT-00934,M303,CSB-305,06:00:00,13:19:44,328,305,68,,439.73
PRD-01309,SFT-00935,M304,CSB-307,06:00:00,13:03:00,376,348,60,,423.0
PRD-01310,SFT-00935,M304,CSB-312,13:03:00,13:18:24,300,280,66,,15.4
PRD-01311,SFT-00936,M305,CSB-318,06:00:00,13:19:19,497,490,43,,439.32
PRD-01312,SFT-00937,M101,BPA-101,14:00:00,16:30:16,430,404,46,,150.27
PRD-01313,SFT-00937,M101,BPA-113,16:30:16,21:13:54,294,273,67,,283.63
PRD-01314,SFT-00938,M102,BPA-117,14:00:00,21:14:52,481,468,44,,434.87
PRD-01315,SFT-00939,M103,BPA-102,14:00:00,19:59:44,324,319,71,,359.73
PRD-01316,SFT-00939,M103,BPA-103,19:59:44,21:13:44,263,258,74,,74.0
PRD-01317,SFT-00940,M104,BPA-107,14:00:00,17:49:30,432,410,51,,229.5
PRD-01318,SFT-00940,M104,BPA-114,17:49:30,21:13:51,335,303,67,,204.35
PRD-01319,SFT-00941,M105,BPA-115,14:00:00,14:37:16,541,505,43,,37.27
PRD-01320,SFT-00941,M105,BPA-115,14:37:16,21:14:18,500,457,43,,397.03
PRD-01321,SFT-00942,M106,BPA-113,14:00:00,21:14:23,331,301,67,,434.38
PRD-01322,SFT-00943,M107,BPA-104,14:00:00,18:57:21,358,353,57,,297.35
PRD-01323,SFT-00943,M107,BPA-101,18:57:21,21:13:49,462,427,46,,136.47
PRD-01324,SFT-00944,M201,EMB-200,14:00:00,17:39:17,316,290,59,,219.28
PRD-01325,SFT-00944,M201,EMB-210,17:39:17,21:13:53,278,251,74,,214.6
PRD-01326,SFT-00945,M202,EMB-206,14:00:00,21:14:40,516,486,40,,434.67
PRD-01327,SFT-00946,M203,EMB-204,14:00:00,14:20:58,292,270,74,,20.97
PRD-01328,SFT-00946,M203,EMB-207,14:20:58,21:14:04,400,386,51,,413.1
PRD-01329,SFT-00947,M204,EMB-209,14:00:00,19:03:52,390,355,53,,303.87
PRD-01330,SFT-00947,M204,EMB-218,19:03:52,21:13:49,319,313,69,,129.95
PRD-01331,SFT-00948,M205,EMB-219,14:00:00,21:14:08,255,236,74,,434.13
PRD-01332,SFT-00949,M206,EMB-206,14:00:00,18:52:00,469,429,40,,292.0
PRD-01333,SFT-00949,M206,EMB-206,18:52:00,21:14:00,462,432,40,,142.0
PRD-01334,SFT-00950,M301,CSB-318,14:00:00,21:14:18,525,501,43,,434.3
PRD-01335,SFT-00951,M302,CSB-305,14:00:00,20:44:36,332,311,68,,404.6
PRD-01336,SFT-00951,M302,CSB-301,20:44:36,21:13:32,341,327,62,,28.93
PRD-01337,SFT-00952,M303,CSB-319,14:00:00,21:14:18,492,471,43,,434.3
PRD-01338,SFT-00953,M304,CSB-300,14:00:00,21:15:00,393,387,50,,435.0
PRD-01339,SFT-00954,M305,CSB-313,14:00:00,21:14:40,596,588,40,,434.67
PRD-01340,SFT-00955,M101,BPA-110,22:00:00,05:29:38,1,1,47,,449.63
PRD-01341,SFT-00956,M102,BPA-105,22:00:00,05:29:38,1,1,47,,449.63
PRD-01342,SFT-00957,M103,BPA-115,22:00:00,00:09:00,1,1,43,,129.0
PRD-01343,SFT-00957,M103,BPA-104,00:09:00,05:29:09,1,1,57,,320.15
PRD-01344,SFT-00958,M104,BPA-106,22:00:00,00:42:08,1,1,64,,162.13
PRD-01345,SFT-00958,M104,BPA-114,00:42:08,05:29:07,1,1,67,,286.98
PRD-01346,SFT-00959,M105,BPA-112,22:00:00,01:49:30,1,1,54,,229.5
PRD-01347,SFT-00959,M105,BPA-108,01:49:30,05:29:30,1,1,60,,220.0
PRD-01348,SFT-00960,M106,BPA-111,22:00:00,03:55:15,1,1,49,,355.25
PRD-01349,SFT-00960,M106,BPA-119,03:55:15,05:28:51,1,1,72,,93.6
PRD-01350,SFT-00961,M107,BPA-101,22:00:00,01:36:12,1,1,46,,216.2
PRD-01351,SFT-00961,M107,BPA-117,01:36:12,05:29:24,1,1,44,,233.2
PRD-01352,SFT-00962,M201,EMB-214,22:00:00,05:29:59,1,1,49,,449.98
PRD-01353,SFT-00963,M202,EMB-203,22:00:00,05:29:40,1,1,71,,449.67
PRD-01354,SFT-00964,M203,EMB-206,22:00:00,05:30:00,1,1,40,,450.0
PRD-01355,SFT-00965,M204,EMB-210,22:00:00,01:03:46,1,1,74,,183.77
PRD-01356,SFT-00965,M204,EMB-217,01:03:46,05:28:25,1,1,67,,264.65
PRD-01357,SFT-00966,M205,EMB-202,22:00:00,22:28:54,1,1,51,,28.9
PRD-01358,SFT-00966,M205,EMB-212,22:28:54,05:28:54,1,1,63,,420.0
PRD-01359,SFT-00967,M206,EMB-218,22:00:00,00:03:03,1,1,69,,123.05
PRD-01360,SFT-00967,M206,EMB-201,00:03:03,05:28:25,1,1,43,,325.37
PRD-01361,SFT-00968,M301,CSB-300,22:00:00,05:29:10,1,1,50,,449.17
PRD-01362,SFT-00969,M302,CSB-300,22:00:00,00:10:50,1,1,50,,130.83
PRD-01363,SFT-00969,M302,CSB-310,00:10:50,05:28:31,1,1,49,,317.68
PRD-01364,SFT-00970,M303,CSB-303,22:00:00,05:29:48,1,1,52,,449.8
PRD-01365,SFT-00971,M304,CSB-312,22:00:00,05:29:54,1,1,66,,449.9
PRD-01366,SFT-00972,M305,CSB-312,22:00:00,01:00:24,1,1,66,,180.4
PRD-01367,SFT-00972,M305,CSB-317,01:00:24,05:28:44,1,1,70,,268.33
PRD-01368,SFT-00973,M101,BPA-119,06:00:00,13:19:12,278,270,72,,439.2
PRD-01369,SFT-00974,M102,BPA-102,06:00:00,11:04:07,333,314,71,,304.12
PRD-01370,SFT-00974,M102,BPA-107,11:04:07,13:19:16,390,384,51,,135.15
PRD-01371,SFT-00975,M103,BPA-102,06:00:00,13:19:01,263,252,71,,439.02
PRD-01372,SFT-00976,M104,BPA-102,06:00:00,13:19:01,329,314,71,,439.02
PRD-01373,SFT-00977,M105,BPA-114,06:00:00,07:01:25,279,273,67,,61.42
PRD-01374,SFT-00977,M105,BPA-112,07:01:25,13:18:31,402,363,54,,377.1
PRD-01375,SFT-00978,M106,BPA-119,06:00:00,13:19:12,309,282,72,,439.2
PRD-01376,SFT-00979,M107,BPA-108,06:00:00,08:29:00,334,304,60,,149.0
PRD-01377,SFT-00979,M107,BPA-112,08:29:00,13:19:42,430,425,54,,290.7
PRD-01378,SFT-00980,M201,EMB-202,06:00:00,11:51:54,425,412,51,,351.9
PRD-01379,SFT-00980,M201,EMB-209,11:51:54,13:18:28,360,340,53,,86.57
PRD-01380,SFT-00981,M202,EMB-204,06:00:00,09:01:18,297,286,74,,181.3
PRD-01381,SFT-00981,M202,EMB-217,09:01:18,13:18:08,349,338,67,,256.83
PRD-01382,SFT-00982,M203,EMB-219,06:00:00,09:48:10,248,227,74,,228.17
PRD-01383,SFT-00982,M203,EMB-217,09:48:10,13:19:13,270,247,67,,211.05
PRD-01384,SFT-00983,M204,EMB-213,06:00:00,11:59:36,373,343,58,,359.6
PRD-01385,SFT-00983,M204,EMB-204,11:59:36,13:18:32,250,245,74,,78.93
PRD-01386,SFT-00984,M205,EMB-215,06:00:00,10:07:19,315,307,71,,247.32
PRD-01387,SFT-00984,M205,EMB-201,10:07:19,13:19:23,412,378,43,,192.07
PRD-01388,SFT-00985,M206,EMB-210,06:00:00,08:56:22,308,298,74,,176.37
PRD-01389,SFT-00985,M206,EMB-206,08:56:22,13:19:02,518,471,40,,262.67
PRD-01390,SFT-00986,M301,CSB-315,06:00:00,13:01:20,575,547,40,,421.33
PRD-01391,SFT-00986,M301,CSB-308,13:01:20,13:19:15,502,451,43,,17.92
PRD-01392,SFT-00987,M302,CSB-303,06:00:00,11:45:48,494,452,52,,345.8
PRD-01393,SFT-00987,M302,CSB-313,11:45:48,13:19:08,557,547,40,,93.33
PRD-01394,SFT-00988,M303,CSB-304,06:00:00,13:19:12,386,375,54,,439.2
PRD-01395,SFT-00989,M304,CSB-313,06:00:00,13:20:00,516,471,40,,440.0
PRD-01396,SFT-00990,M305,CSB-302,06:00:00,11:09:24,485,448,42,,309.4
PRD-01397,SFT-00990,M305,CSB-304,11:09:24,13:19:00,448,442,54,,129.6
PRD-01398,SFT-00991,M101,BPA-115,14:00:00,21:14:18,460,451,43,,434.3
PRD-01399,SFT-00992,M102,BPA-107,14:00:00,21:14:21,440,434,51,,434.35
PRD-01400,SFT-00993,M103,BPA-119,14:00:00,20:21:36,303,283,72,,381.6
PRD-01401,SFT-00993,M103,BPA-119,20:21:36,21:13:12,315,285,72,,51.6
PRD-01402,SFT-00994,M104,BPA-117,14:00:00,14:52:48,454,419,44,,52.8
PRD-01403,SFT-00994,M104,BPA-104,14:52:48,21:13:45,411,382,57,,380.95
PRD-01404,SFT-00995,M105,BPA-113,14:00:00,21:14:23,298,289,67,,434.38
PRD-01405,SFT-00996,M106,BPA-110,14:00:00,16:22:34,403,387,47,,142.57
PRD-01406,SFT-00996,M106,BPA-117,16:22:34,21:13:42,530,491,44,,291.13
PRD-01407,SFT-00997,M107,BPA-116,14:00:00,21:14:08,315,295,64,,434.13
PRD-01408,SFT-00998,M201,EMB-211,14:00:00,18:28:30,445,412,45,,268.5
PRD-01409,SFT-00998,M201,EMB-216,18:28:30,21:13:50,321,290,62,,165.33
PRD-01410,SFT-00999,M202,EMB-216,14:00:00,21:14:00,345,323,62,,434.0
PRD-01411,SFT-01000,M203,EMB-204,14:00:00,15:41:08,258,247,74,,101.13
PRD-01412,SFT-01000,M203,EMB-201,15:41:08,21:13:40,460,444,43,,332.53
PRD-01413,SFT-01001,M204,EMB-201,14:00:00,21:14:18,507,481,43,,434.3
PRD-01414,SFT-01002,M205,EMB-206,14:00:00,21:14:40,469,442,40,,434.67
PRD-01415,SFT-01003,M206,EMB-219,14:00:00,15:04:08,252,244,74,,64.13
PRD-01416,SFT-01003,M206,EMB-209,15:04:08,21:14:15,352,329,53,,370.12
PRD-01417,SFT-01004,M301,CSB-313,14:00:00,21:13:20,547,504,40,,433.33
PRD-01418,SFT-01005,M302,CSB-303,14:00:00,21:14:12,481,445,52,,434.2
PRD-01419,SFT-01006,M303,CSB-301,14:00:00,17:00:50,364,341,62,,180.83
PRD-01420,SFT-01006,M303,CSB-317,17:00:50,21:14:00,284,258,70,,253.17
PRD-01421,SFT-01007,M304,CSB-301,14:00:00,21:14:00,386,367,62,,434.0
PRD-01422,SFT-01008,M305,CSB-312,14:00:00,21:14:30,317,292,66,,434.5
PRD-01423,SFT-01009,M101,BPA-103,22:00:00,05:28:56,1,1,74,,448.93
PRD-01424,SFT-01010,M102,BPA-117,22:00:00,05:29:32,1,1,44,,449.53
PRD-01425,SFT-01011,M103,BPA-104,22:00:00,05:29:21,1,1,57,,449.35
PRD-01426,SFT-01012,M104,BPA-101,22:00:00,00:14:56,1,1,46,,134.93
PRD-01427,SFT-01012,M104,BPA-110,00:14:56,05:29:03,1,1,47,,314.12
PRD-01428,SFT-01013,M105,BPA-115,22:00:00,05:29:21,1,1,43,,449.35
PRD-01429,SFT-01014,M106,BPA-107,22:00:00,05:29:39,1,1,51,,449.65
PRD-01430,SFT-01015,M107,BPA-110,22:00:00,05:29:38,1,1,47,,449.63
PRD-01431,SFT-01016,M201,EMB-200,22:00:00,04:01:52,1,1,59,,361.87
PRD-01432,SFT-01016,M201,EMB-204,04:01:52,05:28:12,1,1,74,,86.33
PRD-01433,SFT-01017,M202,EMB-211,22:00:00,05:30:00,1,1,45,,450.0
PRD-01434,SFT-01018,M203,EMB-200,22:00:00,05:29:23,1,1,59,,449.38
PRD-01435,SFT-01019,M204,EMB-200,22:00:00,23:46:12,1,1,59,,106.2
PRD-01436,SFT-01019,M204,EMB-210,23:46:12,05:29:04,1,1,74,,342.87
PRD-01437,SFT-01020,M205,EMB-207,22:00:00,05:29:39,1,1,51,,449.65
PRD-01438,SFT-01021,M206,EMB-218,22:00:00,02:33:42,1,1,69,,273.7
PRD-01439,SFT-01021,M206,EMB-213,02:33:42,05:28:40,1,1,58,,174.97
PRD-01440,SFT-01022,M301,CSB-315,22:00:00,05:30:00,1,1,40,,450.0
PRD-01441,SFT-01023,M302,CSB-300,22:00:00,04:48:20,1,1,50,,408.33
PRD-01442,SFT-01023,M302,CSB-310,04:48:20,05:29:10,1,1,49,,40.83
PRD-01443,SFT-01024,M303,CSB-311,22:00:00,03:31:20,1,1,71,,331.33
PRD-01444,SFT-01024,M303,CSB-316,03:31:20,05:28:56,1,1,63,,117.6
PRD-01445,SFT-01025,M304,CSB-309,22:00:00,05:30:00,1,1,50,,450.0
PRD-01446,SFT-01026,M305,CSB-306,22:00:00,23:15:24,1,1,52,,75.4
PRD-01447,SFT-01026,M305,CSB-313,23:15:24,05:29:24,1,1,40,,374.0
PRD-01448,SFT-01027,M101,BPA-106,06:00:00,13:19:28,294,274,64,,439.47
PRD-01449,SFT-01028,M102,BPA-119,06:00:00,13:19:12,254,233,72,,439.2
PRD-01450,SFT-01029,M103,BPA-118,06:00:00,13:19:01,280,253,71,,439.02
PRD-01451,SFT-01030,M104,BPA-107,06:00:00,11:14:30,462,453,51,,314.5
PRD-01452,SFT-01030,M104,BPA-106,11:14:30,13:19:18,344,318,64,,124.8
PRD-01453,SFT-01031,M105,BPA-115,06:00:00,13:00:41,500,493,43,,420.68
PRD-01454,SFT-01031,M105,BPA-103,13:00:41,13:19:11,294,280,74,,18.5
PRD-01455,SFT-01032,M106,BPA-115,06:00:00,13:19:19,550,521,43,,439.32
PRD-01456,SFT-01033,M107,BPA-101,06:00:00,13:19:18,457,418,46,,439.3
PRD-01457,SFT-01034,M201,EMB-200,06:00:00,13:19:33,328,323,59,,439.55
PRD-01458,SFT-01035,M202,EMB-203,06:00:00,10:16:47,283,276,71,,256.78
PRD-01459,SFT-01035,M202,EMB-216,10:16:47,13:18:39,328,321,62,,181.87
PRD-01460,SFT-01036,M203,EMB-200,06:00:00,13:19:33,303,282,59,,439.55
PRD-01461,SFT-01037,M204,EMB-208,06:00:00,13:19:57,300,280,63,,439.95
PRD-01462,SFT-01038,M205,EMB-206,06:00:00,07:24:40,505,495,40,,84.67
PRD-01463,SFT-01038,M205,EMB-209,07:24:40,13:18:53,426,385,53,,354.22
PRD-01464,SFT-01040,M301,CSB-312,06:00:00,13:20:00,324,294,66,,440.0
PRD-01465,SFT-01041,M302,CSB-307,06:00:00,10:58:00,358,327,60,,298.0
PRD-01466,SFT-01041,M302,CSB-309,10:58:00,13:18:50,494,469,50,,140.83
PRD-01467,SFT-01042,M303,CSB-310,06:00:00,13:19:22,406,381,49,,439.37
PRD-01468,SFT-01043,M304,CSB-305,06:00:00,06:23:48,368,357,68,,23.8
PRD-01469,SFT-01043,M304,CSB-309,06:23:48,13:18:48,436,420,50,,415.0
PRD-01470,SFT-01044,M305,CSB-309,06:00:00,13:20:00,459,427,50,,440.0
PRD-01471,SFT-01045,M101,BPA-102,14:00:00,21:14:17,263,250,71,,434.28
PRD-01472,SFT-01046,M102,BPA-114,14:00:00,21:14:23,299,281,67,,434.38
PRD-01473,SFT-01048,M104,BPA-103,14:00:00,18:46:08,300,270,74,,286.13
PRD-01474,SFT-01048,M104,BPA-115,18:46:08,21:14:29,543,505,43,,148.35
PRD-01475,SFT-01049,M105,BPA-102,14:00:00,16:17:16,283,273,71,,137.27
PRD-01476,SFT-01049,M105,BPA-116,16:17:16,21:13:48,357,324,64,,296.53
PRD-01477,SFT-01050,M106,BPA-100,14:00:00,20:33:16,305,295,68,,393.27
PRD-01478,SFT-01050,M106,BPA-101,20:33:16,21:13:54,449,415,46,,40.63
PRD-01479,SFT-01051,M107,BPA-105,14:00:00,15:52:01,438,416,47,,112.02
PRD-01480,SFT-01051,M107,BPA-113,15:52:01,21:14:44,352,340,67,,322.72
PRD-01481,SFT-01052,M201,EMB-215,14:00:00,21:14:17,281,261,71,,434.28
PRD-01482,SFT-01053,M202,EMB-211,14:00:00,19:38:15,492,449,45,,338.25
PRD-01483,SFT-01053,M202,EMB-213,19:38:15,21:13:57,325,309,58,,95.7
PRD-01484,SFT-01054,M203,EMB-206,14:00:00,21:14:40,586,535,40,,434.67
PRD-01485,SFT-01055,M204,EMB-203,14:00:00,15:37:02,281,276,71,,97.03
PRD-01486,SFT-01055,M204,EMB-204,15:37:02,21:13:44,255,233,74,,336.7
PRD-01487,SFT-01056,M205,EMB-206,14:00:00,18:12:00,514,467,40,,252.0
PRD-01488,SFT-01056,M205,EMB-213,18:12:00,21:13:44,360,341,58,,181.73
PRD-01489,SFT-01057,M206,EMB-212,14:00:00,17:59:24,297,293,63,,239.4
PRD-01490,SFT-01057,M206,EMB-216,17:59:24,21:13:40,346,337,62,,194.27
PRD-01491,SFT-01058,M301,CSB-308,14:00:00,21:14:18,519,479,43,,434.3
PRD-01492,SFT-01059,M302,CSB-315,14:00:00,19:29:20,590,551,40,,329.33
PRD-01493,SFT-01059,M302,CSB-308,19:29:20,21:13:58,568,534,43,,104.63
PRD-01494,SFT-01060,M303,CSB-302,14:00:00,16:03:12,519,473,42,,123.2
PRD-01495,SFT-01060,M303,CSB-317,16:03:12,21:14:42,295,276,70,,311.5
PRD-01496,SFT-01061,M304,CSB-308,14:00:00,20:25:34,491,461,43,,385.57
PRD-01497,SFT-01061,M304,CSB-303,20:25:34,21:14:06,375,343,52,,48.53
PRD-01498,SFT-01062,M305,CSB-312,14:00:00,19:24:30,348,315,66,,324.5
PRD-01499,SFT-01062,M305,CSB-318,19:24:30,21:14:52,478,431,43,,110.37
PRD-01500,SFT-01063,M101,BPA-100,22:00:00,00:14:52,1,1,68,,134.87
PRD-01501,SFT-01063,M101,BPA-117,00:14:52,05:29:28,1,1,44,,314.6
PRD-01502,SFT-01064,M102,BPA-100,22:00:00,04:26:28,1,1,68,,386.47
PRD-01503,SFT-01064,M102,BPA-109,04:26:28,05:28:48,1,1,68,,62.33
PRD-01504,SFT-01065,M103,BPA-112,22:00:00,05:29:06,1,1,54,,449.1
PRD-01505,SFT-01066,M104,BPA-110,22:00:00,05:29:38,1,1,47,,449.63
PRD-01506,SFT-01067,M105,BPA-113,22:00:00,23:13:42,1,1,67,,73.7
PRD-01507,SFT-01067,M105,BPA-103,23:13:42,05:28:38,1,1,74,,374.93
PRD-01508,SFT-01068,M106,BPA-108,22:00:00,05:30:00,1,1,60,,450.0
PRD-01509,SFT-01069,M107,BPA-106,22:00:00,03:23:12,1,1,64,,323.2
